,exp_name,env_name,seed,metric,env_step,value
8194,ours,h1-balance-hard-v0,1,avg_return,950000,160.00397113924552
8195,ours,h1-balance-hard-v0,1,avg_return,960000,167.79376360434887
8196,ours,h1-balance-hard-v0,1,avg_return,970000,143.33222226585838
8197,ours,h1-balance-hard-v0,1,avg_return,980000,210.90294383819338
8198,ours,h1-balance-hard-v0,1,avg_return,990000,209.23227133675977
8199,ours,h1-balance-hard-v0,1,avg_return,1000000,140.84373223827225
8200,ours,h1-balance-hard-v0,2,avg_return,10000,22.688664408411604
8201,ours,h1-balance-hard-v0,2,avg_return,20000,25.637265594881825
8202,ours,h1-balance-hard-v0,2,avg_return,30000,19.223416075110332
8203,ours,h1-balance-hard-v0,2,avg_return,40000,25.235485577577982
8204,ours,h1-balance-hard-v0,2,avg_return,50000,29.759585507891451
8205,ours,h1-balance-hard-v0,2,avg_return,60000,29.901855093697826
8206,ours,h1-balance-hard-v0,2,avg_return,70000,44.305647061510328
8207,ours,h1-balance-hard-v0,2,avg_return,80000,45.336945770076326
8208,ours,h1-balance-hard-v0,2,avg_return,90000,29.788158616912
8209,ours,h1-balance-hard-v0,2,avg_return,100000,48.139993385069388
8210,ours,h1-balance-hard-v0,2,avg_return,110000,43.145612865202843
8211,ours,h1-balance-hard-v0,2,avg_return,120000,49.041267012392147
8212,ours,h1-balance-hard-v0,2,avg_return,130000,59.096164241974918
8213,ours,h1-balance-hard-v0,2,avg_return,140000,61.387220266563574
8214,ours,h1-balance-hard-v0,2,avg_return,150000,48.381038763278283
8215,ours,h1-balance-hard-v0,2,avg_return,160000,62.015595962593309
8216,ours,h1-balance-hard-v0,2,avg_return,170000,47.767134962753566
8217,ours,h1-balance-hard-v0,2,avg_return,180000,56.077446059168281
8218,ours,h1-balance-hard-v0,2,avg_return,190000,51.035806093513386
8219,ours,h1-balance-hard-v0,2,avg_return,200000,72.875092096341461
8220,ours,h1-balance-hard-v0,2,avg_return,210000,58.755937250714418
8221,ours,h1-balance-hard-v0,2,avg_return,220000,53.788040663456215
8222,ours,h1-balance-hard-v0,2,avg_return,230000,44.176753604773253
8223,ours,h1-balance-hard-v0,2,avg_return,240000,60.552088207958562
8224,ours,h1-balance-hard-v0,2,avg_return,250000,63.50853541439519
8225,ours,h1-balance-hard-v0,2,avg_return,260000,36.790282059367918
8226,ours,h1-balance-hard-v0,2,avg_return,270000,43.066948972722791
8227,ours,h1-balance-hard-v0,2,avg_return,280000,46.004683662828491
8228,ours,h1-balance-hard-v0,2,avg_return,290000,44.474213307045538
8229,ours,h1-balance-hard-v0,2,avg_return,300000,44.385369858565568
8230,ours,h1-balance-hard-v0,2,avg_return,310000,61.945826763399715
8231,ours,h1-balance-hard-v0,2,avg_return,320000,66.333792811069515
8232,ours,h1-balance-hard-v0,2,avg_return,330000,58.926749559199763
8233,ours,h1-balance-hard-v0,2,avg_return,340000,67.051636368909044
8234,ours,h1-balance-hard-v0,2,avg_return,350000,74.562433606552389
8235,ours,h1-balance-hard-v0,2,avg_return,360000,60.139989474218829
8236,ours,h1-balance-hard-v0,2,avg_return,370000,57.240015038426506
8237,ours,h1-balance-hard-v0,2,avg_return,380000,60.237532513250279
8238,ours,h1-balance-hard-v0,2,avg_return,390000,64.569163414433021
8239,ours,h1-balance-hard-v0,2,avg_return,400000,68.73269544844679
8240,ours,h1-balance-hard-v0,2,avg_return,410000,76.529377513134989
8241,ours,h1-balance-hard-v0,2,avg_return,420000,72.8717023748504
8242,ours,h1-balance-hard-v0,2,avg_return,430000,48.878310705138247
8243,ours,h1-balance-hard-v0,2,avg_return,440000,96.009022485556585
8244,ours,h1-balance-hard-v0,2,avg_return,450000,80.637740944933725
8245,ours,h1-balance-hard-v0,2,avg_return,460000,85.774930656313629
8246,ours,h1-balance-hard-v0,2,avg_return,470000,71.557180056933575
8247,ours,h1-balance-hard-v0,2,avg_return,480000,75.005221373839532
8248,ours,h1-balance-hard-v0,2,avg_return,490000,89.692509588306478
8249,ours,h1-balance-hard-v0,2,avg_return,500000,60.887265701259103
8250,ours,h1-balance-hard-v0,2,avg_return,510000,73.325159785632309
8251,ours,h1-balance-hard-v0,2,avg_return,520000,105.59656939925728
8252,ours,h1-balance-hard-v0,2,avg_return,530000,60.331226952825332
8253,ours,h1-balance-hard-v0,2,avg_return,540000,47.847112638157526
8254,ours,h1-balance-hard-v0,2,avg_return,550000,70.516304939684886
8255,ours,h1-balance-hard-v0,2,avg_return,560000,55.286264390637506
8256,ours,h1-balance-hard-v0,2,avg_return,570000,58.204098631705257
8257,ours,h1-balance-hard-v0,2,avg_return,580000,65.760262139122517
8258,ours,h1-balance-hard-v0,2,avg_return,590000,73.167910653173095
8259,ours,h1-balance-hard-v0,2,avg_return,600000,56.810903812324433
8260,ours,h1-balance-hard-v0,2,avg_return,610000,74.695559687054015
8261,ours,h1-balance-hard-v0,2,avg_return,620000,63.490558539467727
8262,ours,h1-balance-hard-v0,2,avg_return,630000,56.744824225835728
8263,ours,h1-balance-hard-v0,2,avg_return,640000,76.372979881001896
8264,ours,h1-balance-hard-v0,2,avg_return,650000,63.596466836026181
8265,ours,h1-balance-hard-v0,2,avg_return,660000,62.607905407710668
8266,ours,h1-balance-hard-v0,2,avg_return,670000,45.630064656543695
8267,ours,h1-balance-hard-v0,2,avg_return,680000,64.982687400414505
8268,ours,h1-balance-hard-v0,2,avg_return,690000,57.752974758799063
8269,ours,h1-balance-hard-v0,2,avg_return,700000,56.769486573183329
8270,ours,h1-balance-hard-v0,2,avg_return,710000,52.698985780584486
8271,ours,h1-balance-hard-v0,2,avg_return,720000,60.439924367562618
8272,ours,h1-balance-hard-v0,2,avg_return,730000,76.645994225420878
8273,ours,h1-balance-hard-v0,2,avg_return,740000,70.814583871031189
8274,ours,h1-balance-hard-v0,2,avg_return,750000,65.44014782592545
8275,ours,h1-balance-hard-v0,2,avg_return,760000,83.353349448961779
8276,ours,h1-balance-hard-v0,2,avg_return,770000,61.314113412456251
8277,ours,h1-balance-hard-v0,2,avg_return,780000,73.217964910732093
8278,ours,h1-balance-hard-v0,2,avg_return,790000,70.358064443118224
8279,ours,h1-balance-hard-v0,2,avg_return,800000,70.746563354447247
8280,ours,h1-balance-hard-v0,2,avg_return,810000,89.135253676347574
8281,ours,h1-balance-hard-v0,2,avg_return,820000,108.04789601885878
8282,ours,h1-balance-hard-v0,2,avg_return,830000,101.95801790978521
8283,ours,h1-balance-hard-v0,2,avg_return,840000,87.916572701047613
8284,ours,h1-balance-hard-v0,2,avg_return,850000,108.63611169622018
8285,ours,h1-balance-hard-v0,2,avg_return,860000,158.92805946078926
8286,ours,h1-balance-hard-v0,2,avg_return,870000,86.594593085623984
8287,ours,h1-balance-hard-v0,2,avg_return,880000,87.040781923627634
8288,ours,h1-balance-hard-v0,2,avg_return,890000,71.96493944780191
8289,ours,h1-balance-hard-v0,2,avg_return,900000,110.98247043988881
8290,ours,h1-balance-hard-v0,2,avg_return,910000,104.99876492824323
8291,ours,h1-balance-hard-v0,2,avg_return,920000,79.052894938760431
8292,ours,h1-balance-hard-v0,2,avg_return,930000,128.45892439251699
8293,ours,h1-balance-hard-v0,2,avg_return,940000,111.35864102776159
8294,ours,h1-balance-hard-v0,2,avg_return,950000,131.17207432852453
8295,ours,h1-balance-hard-v0,2,avg_return,960000,164.74412849180013
8296,ours,h1-balance-hard-v0,2,avg_return,970000,126.01891411269438
8297,ours,h1-balance-hard-v0,2,avg_return,980000,180.63542598541054
8298,ours,h1-balance-hard-v0,2,avg_return,990000,83.244711198242996
8299,ours,h1-balance-hard-v0,2,avg_return,1000000,145.1936025032783
8300,ours,h1-balance-hard-v0,3,avg_return,10000,18.258268822438446
8301,ours,h1-balance-hard-v0,3,avg_return,20000,22.446792369319621
8302,ours,h1-balance-hard-v0,3,avg_return,30000,25.555274445056877
8303,ours,h1-balance-hard-v0,3,avg_return,40000,28.799747348428305
8304,ours,h1-balance-hard-v0,3,avg_return,50000,34.743414100704456
8305,ours,h1-balance-hard-v0,3,avg_return,60000,32.762210335190062
8306,ours,h1-balance-hard-v0,3,avg_return,70000,29.075233377042572
8307,ours,h1-balance-hard-v0,3,avg_return,80000,42.357066831134041
8308,ours,h1-balance-hard-v0,3,avg_return,90000,47.337107981210423
8309,ours,h1-balance-hard-v0,3,avg_return,100000,34.948229125060081
8310,ours,h1-balance-hard-v0,3,avg_return,110000,33.187700563571205
8311,ours,h1-balance-hard-v0,3,avg_return,120000,42.152662854237384
8312,ours,h1-balance-hard-v0,3,avg_return,130000,46.511793442384622
8313,ours,h1-balance-hard-v0,3,avg_return,140000,50.984921719123065
8314,ours,h1-balance-hard-v0,3,avg_return,150000,57.920471548438478
8315,ours,h1-balance-hard-v0,3,avg_return,160000,50.849633831968966
8316,ours,h1-balance-hard-v0,3,avg_return,170000,50.827981391147375
8317,ours,h1-balance-hard-v0,3,avg_return,180000,31.843373933809552
8318,ours,h1-balance-hard-v0,3,avg_return,190000,62.971024870225484
8319,ours,h1-balance-hard-v0,3,avg_return,200000,72.019448792817826
8320,ours,h1-balance-hard-v0,3,avg_return,210000,60.426462533679867
8321,ours,h1-balance-hard-v0,3,avg_return,220000,68.983027472320344
8322,ours,h1-balance-hard-v0,3,avg_return,230000,57.101800746536448
8323,ours,h1-balance-hard-v0,3,avg_return,240000,60.208074377549323
8324,ours,h1-balance-hard-v0,3,avg_return,250000,71.726661546480074
8325,ours,h1-balance-hard-v0,3,avg_return,260000,42.426083061330175
8326,ours,h1-balance-hard-v0,3,avg_return,270000,51.009964884227564
8327,ours,h1-balance-hard-v0,3,avg_return,280000,57.984964941118527
8328,ours,h1-balance-hard-v0,3,avg_return,290000,58.854706038372321
8329,ours,h1-balance-hard-v0,3,avg_return,300000,58.244670208468094
8330,ours,h1-balance-hard-v0,3,avg_return,310000,45.538328691952714
8331,ours,h1-balance-hard-v0,3,avg_return,320000,43.545187764377204
8332,ours,h1-balance-hard-v0,3,avg_return,330000,46.893573176259444
8333,ours,h1-balance-hard-v0,3,avg_return,340000,47.605706270216871
8334,ours,h1-balance-hard-v0,3,avg_return,350000,57.749087389408281
8335,ours,h1-balance-hard-v0,3,avg_return,360000,52.525040610511589
8336,ours,h1-balance-hard-v0,3,avg_return,370000,62.389090105339072
8337,ours,h1-balance-hard-v0,3,avg_return,380000,75.139854839962453
8338,ours,h1-balance-hard-v0,3,avg_return,390000,61.329584597479347
8339,ours,h1-balance-hard-v0,3,avg_return,400000,60.157031011734389
8340,ours,h1-balance-hard-v0,3,avg_return,410000,65.387407754029354
8341,ours,h1-balance-hard-v0,3,avg_return,420000,56.449693207585689
8342,ours,h1-balance-hard-v0,3,avg_return,430000,57.999369777993671
8343,ours,h1-balance-hard-v0,3,avg_return,440000,57.66997063250254
8344,ours,h1-balance-hard-v0,3,avg_return,450000,57.375135546760021
8345,ours,h1-balance-hard-v0,3,avg_return,460000,46.500846772586627
8346,ours,h1-balance-hard-v0,3,avg_return,470000,70.429731143216515
8347,ours,h1-balance-hard-v0,3,avg_return,480000,61.172384405258676
8348,ours,h1-balance-hard-v0,3,avg_return,490000,68.821986758403156
8349,ours,h1-balance-hard-v0,3,avg_return,500000,86.300934033382333
8350,ours,h1-balance-hard-v0,3,avg_return,510000,58.167624885850373
8351,ours,h1-balance-hard-v0,3,avg_return,520000,59.114928466112381
8352,ours,h1-balance-hard-v0,3,avg_return,530000,95.727773919610442
8353,ours,h1-balance-hard-v0,3,avg_return,540000,81.35066032868329
8354,ours,h1-balance-hard-v0,3,avg_return,550000,69.981623109290325
8355,ours,h1-balance-hard-v0,3,avg_return,560000,102.98524777625839
8356,ours,h1-balance-hard-v0,3,avg_return,570000,56.717326320196051
8357,ours,h1-balance-hard-v0,3,avg_return,580000,73.087654068504733
8358,ours,h1-balance-hard-v0,3,avg_return,590000,69.28060261332881
8359,ours,h1-balance-hard-v0,3,avg_return,600000,125.17504794836296
8360,ours,h1-balance-hard-v0,3,avg_return,610000,97.075213343867603
8361,ours,h1-balance-hard-v0,3,avg_return,620000,87.342511499769856
8362,ours,h1-balance-hard-v0,3,avg_return,630000,104.39283855226324
8363,ours,h1-balance-hard-v0,3,avg_return,640000,144.3958218577819
8364,ours,h1-balance-hard-v0,3,avg_return,650000,103.85222386588319
8365,ours,h1-balance-hard-v0,3,avg_return,660000,90.035229429324914
8366,ours,h1-balance-hard-v0,3,avg_return,670000,116.40461805237518
8367,ours,h1-balance-hard-v0,3,avg_return,680000,88.603444791519294
8368,ours,h1-balance-hard-v0,3,avg_return,690000,118.1175161498312
8369,ours,h1-balance-hard-v0,3,avg_return,700000,133.39488006335532
8370,ours,h1-balance-hard-v0,3,avg_return,710000,84.972306090019259
8371,ours,h1-balance-hard-v0,3,avg_return,720000,121.20861354271969
8372,ours,h1-balance-hard-v0,3,avg_return,730000,116.72035042344672
8373,ours,h1-balance-hard-v0,3,avg_return,740000,180.0614624453674
8374,ours,h1-balance-hard-v0,3,avg_return,750000,173.42928996335039
8375,ours,h1-balance-hard-v0,3,avg_return,760000,156.61513081762024
8376,ours,h1-balance-hard-v0,3,avg_return,770000,144.86438316189367
8377,ours,h1-balance-hard-v0,3,avg_return,780000,134.69670396492194
8378,ours,h1-balance-hard-v0,3,avg_return,790000,163.65652947338452
8379,ours,h1-balance-hard-v0,3,avg_return,800000,165.6165516229824
8380,ours,h1-balance-hard-v0,3,avg_return,810000,166.4323477679815
8381,ours,h1-balance-hard-v0,3,avg_return,820000,160.80538348819499
8382,ours,h1-balance-hard-v0,3,avg_return,830000,206.34416693987455
8383,ours,h1-balance-hard-v0,3,avg_return,840000,147.78183482365418
8384,ours,h1-balance-hard-v0,3,avg_return,850000,195.81686092136357
8385,ours,h1-balance-hard-v0,3,avg_return,860000,150.12319290542752
8386,ours,h1-balance-hard-v0,3,avg_return,870000,176.26246659818085
8387,ours,h1-balance-hard-v0,3,avg_return,880000,113.46825391642804
8388,ours,h1-balance-hard-v0,3,avg_return,890000,157.33580061888864
8389,ours,h1-balance-hard-v0,3,avg_return,900000,105.49028858393153
8390,ours,h1-balance-hard-v0,3,avg_return,910000,152.9268950586135
8391,ours,h1-balance-hard-v0,3,avg_return,920000,154.66381169575388
8392,ours,h1-balance-hard-v0,3,avg_return,930000,185.98675749684747
8393,ours,h1-balance-hard-v0,3,avg_return,940000,172.56584607103463
8394,ours,h1-balance-hard-v0,3,avg_return,950000,174.23803293571524
8395,ours,h1-balance-hard-v0,3,avg_return,960000,154.41675853913614
8396,ours,h1-balance-hard-v0,3,avg_return,970000,149.29533026848503
8397,ours,h1-balance-hard-v0,3,avg_return,980000,173.00274159919576
8398,ours,h1-balance-hard-v0,3,avg_return,990000,161.10405424835915
8399,ours,h1-balance-hard-v0,3,avg_return,1000000,204.147781322984
8400,ours,h1-balance-hard-v0,4,avg_return,10000,20.415058682550505
8401,ours,h1-balance-hard-v0,4,avg_return,20000,22.162488956231691
8402,ours,h1-balance-hard-v0,4,avg_return,30000,34.483634245316637
8403,ours,h1-balance-hard-v0,4,avg_return,40000,27.687025173544747
8404,ours,h1-balance-hard-v0,4,avg_return,50000,28.285164411552319
8405,ours,h1-balance-hard-v0,4,avg_return,60000,42.933154193760508
8406,ours,h1-balance-hard-v0,4,avg_return,70000,32.642102126874036
8407,ours,h1-balance-hard-v0,4,avg_return,80000,24.704104376694467
8408,ours,h1-balance-hard-v0,4,avg_return,90000,38.370837123554971
8409,ours,h1-balance-hard-v0,4,avg_return,100000,45.171085914427948
8410,ours,h1-balance-hard-v0,4,avg_return,110000,46.964989823734811
8411,ours,h1-balance-hard-v0,4,avg_return,120000,52.387546159710723
8412,ours,h1-balance-hard-v0,4,avg_return,130000,44.698933933929595
8413,ours,h1-balance-hard-v0,4,avg_return,140000,39.140903392249641
8414,ours,h1-balance-hard-v0,4,avg_return,150000,57.161286612353457
8415,ours,h1-balance-hard-v0,4,avg_return,160000,48.446322532083094
8416,ours,h1-balance-hard-v0,4,avg_return,170000,41.652631811130547
8417,ours,h1-balance-hard-v0,4,avg_return,180000,51.630636318828486
8418,ours,h1-balance-hard-v0,4,avg_return,190000,48.455210366116866
8419,ours,h1-balance-hard-v0,4,avg_return,200000,40.066235830532811
8420,ours,h1-balance-hard-v0,4,avg_return,210000,48.75493244796683
8421,ours,h1-balance-hard-v0,4,avg_return,220000,60.417686367087789
8422,ours,h1-balance-hard-v0,4,avg_return,230000,51.664281255337599
8423,ours,h1-balance-hard-v0,4,avg_return,240000,47.008023900141133
8424,ours,h1-balance-hard-v0,4,avg_return,250000,61.364165406492177
8425,ours,h1-balance-hard-v0,4,avg_return,260000,37.476854367719838
8426,ours,h1-balance-hard-v0,4,avg_return,270000,37.268620340348285
8427,ours,h1-balance-hard-v0,4,avg_return,280000,38.234653918014743
8428,ours,h1-balance-hard-v0,4,avg_return,290000,56.967123305146984
8429,ours,h1-balance-hard-v0,4,avg_return,300000,55.702718774823644
8430,ours,h1-balance-hard-v0,4,avg_return,310000,56.985676302629031
8431,ours,h1-balance-hard-v0,4,avg_return,320000,59.420973533627013
8432,ours,h1-balance-hard-v0,4,avg_return,330000,43.83665249963606
8433,ours,h1-balance-hard-v0,4,avg_return,340000,64.587265145294595
8434,ours,h1-balance-hard-v0,4,avg_return,350000,37.202152747088618
8435,ours,h1-balance-hard-v0,4,avg_return,360000,65.244805545749756
8436,ours,h1-balance-hard-v0,4,avg_return,370000,55.731719144751068
8437,ours,h1-balance-hard-v0,4,avg_return,380000,65.052393008053272
8438,ours,h1-balance-hard-v0,4,avg_return,390000,58.133734417438447
8439,ours,h1-balance-hard-v0,4,avg_return,400000,68.874651679923289
8440,ours,h1-balance-hard-v0,4,avg_return,410000,54.920927204346825
8441,ours,h1-balance-hard-v0,4,avg_return,420000,66.26633963999997
8442,ours,h1-balance-hard-v0,4,avg_return,430000,55.368399254729276
8443,ours,h1-balance-hard-v0,4,avg_return,440000,60.992494618165622
8444,ours,h1-balance-hard-v0,4,avg_return,450000,66.901335547268062
8445,ours,h1-balance-hard-v0,4,avg_return,460000,68.153494492860119
8446,ours,h1-balance-hard-v0,4,avg_return,470000,54.2965079357718
8447,ours,h1-balance-hard-v0,4,avg_return,480000,65.445128828473898
8448,ours,h1-balance-hard-v0,4,avg_return,490000,70.313258355131069
8449,ours,h1-balance-hard-v0,4,avg_return,500000,56.848073007685343
8450,ours,h1-balance-hard-v0,4,avg_return,510000,40.526317848886904
8451,ours,h1-balance-hard-v0,4,avg_return,520000,48.983943600938858
8452,ours,h1-balance-hard-v0,4,avg_return,530000,68.757069644945346
8453,ours,h1-balance-hard-v0,4,avg_return,540000,66.104260118587078
8454,ours,h1-balance-hard-v0,4,avg_return,550000,93.630777323549594
8455,ours,h1-balance-hard-v0,4,avg_return,560000,86.331381653078239
8456,ours,h1-balance-hard-v0,4,avg_return,570000,65.035687819725283
8457,ours,h1-balance-hard-v0,4,avg_return,580000,78.957767015501048
8458,ours,h1-balance-hard-v0,4,avg_return,590000,89.613366933035593
8459,ours,h1-balance-hard-v0,4,avg_return,600000,74.785175920124786
8460,ours,h1-balance-hard-v0,4,avg_return,610000,86.594366347900703
8461,ours,h1-balance-hard-v0,4,avg_return,620000,125.7430066675624
8462,ours,h1-balance-hard-v0,4,avg_return,630000,82.736106766397015
